input_text,target_text,success,semSR
a cat peeks its head out of curtains.,a cat hiding its head out of curtains.,0,1.161436424
a cat peeks its head out of curtains.,a cat poking its head out of curtains.,0,0.636456218
a cat peeks its head out of curtains.,a cat popped its head out of curtains.,0,3.79896425
a cat peeks its head out of curtains.,a cat pulled its head out of curtains.,0,4.351727916
a cat peeks its head out of curtains.,a cat sitting its head out of curtains.,0,-7.656977765
a dog carrying a ball in his mouth on the sand.,a dog catching a ball in his mouth on the sand.,0,2.242123069
a dog carrying a ball in his mouth on the sand.,a dog playing a ball in his mouth on the sand.,0,19.61380565
a dog carrying a ball in his mouth on the sand.,a dog putting a ball in his mouth on the sand.,0,14.48824556
a dog carrying a ball in his mouth on the sand.,a dog sniffing a ball in his mouth on the sand.,0,11.24039047
a dog carrying a ball in his mouth on the sand.,a dog throwing a ball in his mouth on the sand.,0,15.49618852
a giraffe lying on the ground in a zoo pin.,a giraffe eating on the ground in a zoo pin.,0,3.96470763
a giraffe lying on the ground in a zoo pin.,a giraffe hiding on the ground in a zoo pin.,0,0.347563034
a giraffe lying on the ground in a zoo pin.,a giraffe sitting on the ground in a zoo pin.,0,-7.650284363
a giraffe lying on the ground in a zoo pin.,a giraffe walking on the ground in a zoo pin.,0,-1.179031391
a giraffe lying on the ground in a zoo pin.,a giraffe watching on the ground in a zoo pin.,0,-1.249789877
a girl in white shirt painting a black umbrella.,a girl in white shirt carrying a black umbrella.,1,0.304109851
a girl in white shirt painting a black umbrella.,a girl in white shirt following a black umbrella.,1,-0.413036602
a girl in white shirt painting a black umbrella.,a girl in white shirt holding a black umbrella.,1,1.242380244
a girl in white shirt painting a black umbrella.,a girl in white shirt opening a black umbrella.,0,1.559363936
a girl in white shirt painting a black umbrella.,a girl in white shirt watching a black umbrella.,1,-0.315954996
a goat attacking a young boy on the beach.,a goat carrying a young boy on the beach.,1,1.967862593
a goat attacking a young boy on the beach.,a goat chasing a young boy on the beach.,0,2.934535786
a goat attacking a young boy on the beach.,a goat following a young boy on the beach.,0,-5.766242604
a goat attacking a young boy on the beach.,a goat hugging a young boy on the beach.,1,-0.115073601
a goat attacking a young boy on the beach.,a goat watching a young boy on the beach.,0,-10.97387025
a group of scattered sheep move down a country path.,a group of scattered sheep eating down a country path.,0,3.738218085
a group of scattered sheep move down a country path.,a group of scattered sheep hiding down a country path.,0,3.570651447
a group of scattered sheep move down a country path.,a group of scattered sheep investigating down a country path.,0,-1.976261804
a group of scattered sheep move down a country path.,a group of scattered sheep lying down a country path.,1,1.641567796
a group of scattered sheep move down a country path.,a group of scattered sheep standing down a country path.,0,0.412639992
a large giraffe following her kid into a room.,a large giraffe brought her kid into a room.,0,-5.904077807
a large giraffe following her kid into a room.,a large giraffe leading her kid into a room.,0,3.788710225
a large giraffe following her kid into a room.,a large giraffe pulled her kid into a room.,0,2.367259112
a large giraffe following her kid into a room.,a large giraffe pushed her kid into a room.,0,-0.119845191
a large giraffe following her kid into a room.,a large giraffe walking her kid into a room.,0,3.707780281
a large group of people buying oranges at a stand.,a large group of people eating oranges at a stand.,0,3.769813443
a large group of people buying oranges at a stand.,a large group of people picking oranges at a stand.,1,-6.01362993
a large group of people buying oranges at a stand.,a large group of people placing oranges at a stand.,0,5.368922403
a large group of people buying oranges at a stand.,a large group of people selling oranges at a stand.,0,4.823761628
a large group of people buying oranges at a stand.,a large group of people watching oranges at a stand.,0,1.556961036
a polar bear walking on some rocks .,a polar bear landed on some rocks.,0,10.66579986
a polar bear walking on some rocks .,a polar bear lying on some rocks.,1,1.262776429
a polar bear walking on some rocks .,a polar bear sitting on some rocks.,0,1.356165253
a polar bear walking on some rocks .,a polar bear sleeping on some rocks.,1,0.955711978
a polar bear walking on some rocks .,a polar bear standing on some rocks.,0,-20.18882402
a white and black bird captured in flight.,a white and black bird flying in flight.,0,7.105806604
a white and black bird captured in flight.,a white and black bird hiding in flight.,0,6.989705385
a white and black bird captured in flight.,a white and black bird sitting in flight.,0,3.994831995
a white and black bird captured in flight.,a white and black bird sleeping in flight.,0,0.805406856
a white and black bird captured in flight.,a white and black bird swooping in flight.,0,-0.555841564
pretty cat hiding inside of a brown suitcase.,pretty cat eating inside of a brown suitcase.,1,6.466519165
pretty cat hiding inside of a brown suitcase.,pretty cat lying inside of a brown suitcase.,0,5.493205596
pretty cat hiding inside of a brown suitcase.,pretty cat sitting inside of a brown suitcase.,0,1.998559871
pretty cat hiding inside of a brown suitcase.,pretty cat sleeping inside of a brown suitcase.,0,1.80120957
pretty cat hiding inside of a brown suitcase.,pretty cat watching inside of a brown suitcase.,0,0.961424573
white teddy bear filming himself through a mirror.,white teddy bear appraising himself through a mirror.,0,-0.505587514
white teddy bear filming himself through a mirror.,white teddy bear examining himself through a mirror.,0,3.759538575
white teddy bear filming himself through a mirror.,white teddy bear painting himself through a mirror.,1,1.346916254
white teddy bear filming himself through a mirror.,white teddy bear rubbing himself through a mirror.,0,1.788054579
white teddy bear filming himself through a mirror.,white teddy bear watching himself through a mirror.,0,7.469692481
