input_text,target_text,success,semSR
"a mouse sitting on book, with a Microsoft logo on it.","a mouse sitting on book, with a Nintendo logo on it.",0,1.711256404
"a mouse sitting on book, with a Microsoft logo on it.","a mouse sitting on book, with a Smiley logo on it.",0,-0.52487543
a piece of luggage painted with the Eiffel-Tower on the side of it.,a piece of luggage painted with the Amazon on the side of it.,0,0.009957062
a piece of luggage painted with the Eiffel-Tower on the side of it.,a piece of luggage painted with the Chinese on the side of it.,0,0.559938216
a piece of luggage painted with the Eiffel-Tower on the side of it.,a piece of luggage painted with the Hebrew on the side of it.,0,0.295524865
a piece of luggage painted with the Eiffel-Tower on the side of it.,a piece of luggage painted with the Santa on the side of it.,0,1.754576018
a piece of luggage painted with the Eiffel-Tower on the side of it.,a piece of luggage painted with the Valentine on the side of it.,0,5.518792229
a sheet of stickers for a keyboard with Hebrew letters.,a sheet of stickers for a keyboard with Chinese letters.,1,0.839789752
a sheet of stickers for a keyboard with Hebrew letters.,a sheet of stickers for a keyboard with Greek letters.,0,0.588805564
a sheet of stickers for a keyboard with Hebrew letters.,a sheet of stickers for a keyboard with Latin letters.,0,1.073172268
a sheet of stickers for a keyboard with Hebrew letters.,a sheet of stickers for a keyboard with Microsoft letters.,0,0.974258382
a sheet of stickers for a keyboard with Hebrew letters.,a sheet of stickers for a keyboard with Saxon letters.,0,-1.361546268
a table set for a traditional Thanksgiving dinner.,a table set for a traditional Chinese dinner.,1,3.828961422
a table set for a traditional Thanksgiving dinner.,a table set for a traditional Christmas dinner.,1,-1.318731195
a table set for a traditional Thanksgiving dinner.,a table set for a traditional French dinner.,0,0.869462649
a table set for a traditional Thanksgiving dinner.,a table set for a traditional Irish dinner.,0,1.698510808
a table set for a traditional Thanksgiving dinner.,a table set for a traditional Santa dinner.,1,0.620726642
a teddy bear holding onto a Nikon camera.,a teddy bear holding onto a Chinese camera.,1,-0.241070197
a teddy bear holding onto a Nikon camera.,a teddy bear holding onto a Christmas camera.,0,4.013880509
a teddy bear holding onto a Nikon camera.,a teddy bear holding onto a Halloween camera.,1,1.550009211
a teddy bear holding onto a Nikon camera.,a teddy bear holding onto a Mercedes camera.,1,0.617692027
a teddy bear holding onto a Nikon camera.,a teddy bear holding onto a Microsoft camera.,0,-8.156883401
a Valentine's day theme stuffed bear in front of a heart.,a Batman's day theme stuffed bear in front of a heart.,1,-1.631970011
a Valentine's day theme stuffed bear in front of a heart.,a Christmas's day theme stuffed bear in front of a heart.,0,-0.078825469
a Valentine's day theme stuffed bear in front of a heart.,a Grandma's day theme stuffed bear in front of a heart.,0,2.593461844
a Valentine's day theme stuffed bear in front of a heart.,a Griffith's day theme stuffed bear in front of a heart.,0,0.372929887
a Valentine's day theme stuffed bear in front of a heart.,a Santa's day theme stuffed bear in front of a heart.,0,0.354147668
a white FedEx truck parked in front of a tall building.,a white Chevy truck parked in front of a tall building.,1,1.769195776
a white FedEx truck parked in front of a tall building.,a white Honda truck parked in front of a tall building.,1,1.25717234
a white FedEx truck parked in front of a tall building.,a white Mack truck parked in front of a tall building.,0,-3.208057472
a white FedEx truck parked in front of a tall building.,a white Mercedes truck parked in front of a tall building.,0,-1.563988077
a white FedEx truck parked in front of a tall building.,a white Volvo truck parked in front of a tall building.,0,1.518928525
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Chinese costume while riding a skateboard.,1,0.94630462
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Christmas costume while riding a skateboard.,0,2.528665035
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Halloween costume while riding a skateboard.,0,3.888540884
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Santa costume while riding a skateboard.,0,1.300743993
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Superman costume while riding a skateboard.,0,1.750561267
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Christmas.,1,1.153719541
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Egypt.,1,1.368881757
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Halloween.,0,0
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Hebrew.,0,8.818828082
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Saxon.,0,3.818027641
living room decorated for Christmas with gifts galore.,living room decorated for Calder with gifts galore.,1,-0.901925313
living room decorated for Christmas with gifts galore.,living room decorated for Chinese with gifts galore.,1,1.167965248
living room decorated for Christmas with gifts galore.,living room decorated for Halloween with gifts galore.,1,0.414910987
living room decorated for Christmas with gifts galore.,living room decorated for Santa with gifts galore.,0,-3.601684
living room decorated for Christmas with gifts galore.,living room decorated for Valentine with gifts galore.,0,0
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Amazon.,0,2.436519219
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Chinese.,0,6.780680309
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Greece.,0,0
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Hebrew.,0,4.164443928
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Rome.,0,0
two bananas and an apple are next to an Amazon box.,two bananas and an Apple are next to an Apple box.,0,0
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Chinese box.,1,3.639530907
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Christmas box.,1,0.872902448
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Egypt box.,0,1.62320892
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Olive box.,0,-1.394553717
