input_text,target_text,success,semSR
a gray bicycle is locked to some metal doors.,a green bicycle is locked to some metal doors.,1,1.755250249156378
a gray bicycle is locked to some metal doors.,a pink bicycle is locked to some metal doors.,1,0.4869854748608238
a gray bicycle is locked to some metal doors.,a yellow bicycle is locked to some metal doors.,0,0.0
a grumpy cat sits with objects balanced on his side.,a angry cat sits with objects balanced on his side.,0,-1.9873274765673017
a grumpy cat sits with objects balanced on his side.,a big cat sits with objects balanced on his side.,0,3.1912843491515734
a grumpy cat sits with objects balanced on his side.,a black cat sits with objects balanced on his side.,0,2.000238609834846
a grumpy cat sits with objects balanced on his side.,a sleepy cat sits with objects balanced on his side.,0,1.794398812799555
a grumpy cat sits with objects balanced on his side.,a small cat sits with objects balanced on his side.,0,1.2192232401747813
a man in a tie and a fake moustache.,a man in a tie and a black moustache.,0,2.807275067395346
a man in a tie and a fake moustache.,a man in a tie and a gray moustache.,0,8.932044639629794
a man in a tie and a fake moustache.,a man in a tie and a heavy moustache.,0,2.150719196191964
a man in a tie and a fake moustache.,a man in a tie and a large moustache.,0,2.2102417985342173
a man in a tie and a fake moustache.,a man in a tie and a thick moustache.,0,3.451163868782687
a person flies a kite on a stormy day.,a person flies a kite on a clear day.,0,-1.343183557620263
a person flies a kite on a stormy day.,a person flies a kite on a foggy day.,1,-1.2778559901138418
a person flies a kite on a stormy day.,a person flies a kite on a gloomy day.,0,-2.88148091724726
a person flies a kite on a stormy day.,a person flies a kite on a rainy day.,0,-8.660571650440705
a person flies a kite on a stormy day.,a person flies a kite on a sunny day.,1,-0.5066315793139727
a picture of a triple decker  purple bus. ,a picture of a triple decker black bus.,0,0.00659591416192451
a picture of a triple decker  purple bus. ,a picture of a triple decker pink bus.,1,1.0454975985298531
a picture of a triple decker  purple bus. ,a picture of a triple decker red bus.,0,2.433754474430125
a picture of a triple decker  purple bus. ,a picture of a triple decker white bus.,0,0.4726703399769133
a picture of a triple decker  purple bus. ,a picture of a triple decker yellow bus.,0,5.207199912946299
a stack of folded clothing on the edge of a table.,a stack of clean clothing on the edge of a table.,0,0.7996543852954427
a stack of folded clothing on the edge of a table.,a stack of dirty clothing on the edge of a table.,0,6.406192101442957
a stack of folded clothing on the edge of a table.,a stack of ironed clothing on the edge of a table.,0,-4.489069554247396
a stack of folded clothing on the edge of a table.,a stack of organized clothing on the edge of a table.,1,-6.504049653368002
a stack of folded clothing on the edge of a table.,a stack of unfolded clothing on the edge of a table.,0,-4.4553043990816965
a strange-looking motorcycle is parked by the curb.,a black motorcycle is parked by the curb.,0,1.8530391476379198
a strange-looking motorcycle is parked by the curb.,a gray motorcycle is parked by the curb.,0,-4.30056833483744
a strange-looking motorcycle is parked by the curb.,a large motorcycle is parked by the curb.,0,8.250113395595298
a strange-looking motorcycle is parked by the curb.,a small motorcycle is parked by the curb.,0,-4.000749610119337
a strange-looking motorcycle is parked by the curb.,a yellow motorcycle is parked by the curb.,0,1.188588359783715
a train car with blue graffiti on the side of it .,a train car with black graffiti on the side of it.,0,-4.184435798423957
a train car with blue graffiti on the side of it .,a train car with gray graffiti on the side of it.,0,0.2913666986664873
a train car with blue graffiti on the side of it .,a train car with green graffiti on the side of it.,1,1.5830364067240092
a train car with blue graffiti on the side of it .,a train car with pink graffiti on the side of it.,1,0.8028582597586302
a train car with blue graffiti on the side of it .,a train car with white graffiti on the side of it.,0,1.1665404444983882
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very clear day.,0,-0.4203368966931169
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very gloomy day.,0,2.7226453160844786
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very hot day.,0,1.5477581186590272
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very rainy day.,0,1.0915285170673392
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very sunny day.,1,0.7158653190074086
a yellow bus is parked near people on the side of the road.,a black bus is parked near people on the side of the road.,0,2.326474001471386
a yellow bus is parked near people on the side of the road.,a gray bus is parked near people on the side of the road.,0,1.344987744340989
a yellow bus is parked near people on the side of the road.,a green bus is parked near people on the side of the road.,0,1.221822586877789
a yellow bus is parked near people on the side of the road.,a purple bus is parked near people on the side of the road.,1,0.8130979928935036
a yellow bus is parked near people on the side of the road.,a white bus is parked near people on the side of the road.,0,3.635104240364466
grey bird in a wooden basket eating bread.,black bird in a wooden basket eating bread.,1,-0.8476389883500213
grey bird in a wooden basket eating bread.,blue bird in a wooden basket eating bread.,1,-3.9930206987525403
grey bird in a wooden basket eating bread.,green bird in a wooden basket eating bread.,1,2.068896436683932
grey bird in a wooden basket eating bread.,red bird in a wooden basket eating bread.,1,0.35173705614245965
grey bird in a wooden basket eating bread.,white bird in a wooden basket eating bread.,0,-0.59525554769961
there are orange beach umbrellas lined up on a beach.,there are black beach umbrellas lined up on a beach.,0,3.432316084411253
there are orange beach umbrellas lined up on a beach.,there are blue beach umbrellas lined up on a beach.,0,1.3287106897664054
there are orange beach umbrellas lined up on a beach.,there are gray beach umbrellas lined up on a beach.,0,2.71768880147253
there are orange beach umbrellas lined up on a beach.,there are red beach umbrellas lined up on a beach.,1,-3.1006678575678106
there are orange beach umbrellas lined up on a beach.,there are yellow beach umbrellas lined up on a beach.,0,5.1876489059632
this pizza is cut into eight equal slices.,this pizza is cut into eight different slices.,0,2.801347926203652
this pizza is cut into eight equal slices.,this pizza is cut into eight large slices.,0,1.5012751693233504
this pizza is cut into eight equal slices.,this pizza is cut into eight small slices.,0,0.6056327073826824
this pizza is cut into eight equal slices.,this pizza is cut into eight thin slices.,0,6.152233696230691
this pizza is cut into eight equal slices.,this pizza is cut into eight unequal slices.,0,11.114032530332135
