input_text,target_text,success,semSR
a Valentine's day theme stuffed bear in front of a heart.,a Santa's day theme stuffed bear in front of a heart.,1,1.3779485270666185
a white FedEx truck parked in front of a tall building.,a white Chevy truck parked in front of a tall building.,1,1.082421905041389
a white FedEx truck parked in front of a tall building.,a white Honda truck parked in front of a tall building.,1,-2.2451023506040135
a white FedEx truck parked in front of a tall building.,a white Mack truck parked in front of a tall building.,1,1.8007045101574275
a white FedEx truck parked in front of a tall building.,a white Mercedes truck parked in front of a tall building.,1,0.8020349021922112
a white FedEx truck parked in front of a tall building.,a white Volvo truck parked in front of a tall building.,1,0.9255225472601353
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Chinese costume while riding a skateboard.,1,1.4275887133671707
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Christmas costume while riding a skateboard.,0,3.004718799964678
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Halloween costume while riding a skateboard.,0,3.9079195852211965
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Santa costume while riding a skateboard.,0,1.1440892089081616
a young boy wearing a Batman costume while riding a skateboard.,a young boy wearing a Superman costume while riding a skateboard.,0,2.5896421974194856
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Christmas.,1,1.4801764351278237
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Egypt.,1,1.1566294342321382
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Halloween.,1,0.3088055775588479
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Hebrew.,0,6.760484220160507
city neon signs at dusk with a lot of those signs in Chinese.,city neon signs at dusk with a lot of those signs in Saxon.,0,0.6557725951978794
living room decorated for Christmas with gifts galore.,living room decorated for Calder with gifts galore.,0,2.1689158385436853
living room decorated for Christmas with gifts galore.,living room decorated for Chinese with gifts galore.,0,2.169142250862175
living room decorated for Christmas with gifts galore.,living room decorated for Halloween with gifts galore.,1,0.2976611990512412
living room decorated for Christmas with gifts galore.,living room decorated for Santa with gifts galore.,0,-0.039235076288409096
living room decorated for Christmas with gifts galore.,living room decorated for Valentine with gifts galore.,0,0.8209789761130544
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Amazon.,0,5.927628682833236
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Chinese.,0,0.9828698463488628
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Greece.,0,-2.335725881451518
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Hebrew.,0,1.5202346021356368
three giraffes standing in front of some artwork depicting ancient Egypt.,three giraffes standing in front of some artwork depicting ancient Rome.,0,2.295428335474495
two bananas and an apple are next to an Amazon box.,two bananas and an Apple are next to an Apple box.,0,1.258458789021842
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Chinese box.,1,0.91274194832059
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Christmas box.,1,1.3051462675241476
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Egypt box.,1,3.1426268415465923
two bananas and an apple are next to an Amazon box.,two bananas and an apple are next to an Olive box.,1,-1.0977623544438688
