input_text,target_text,success,semSR
a bunch of birds sitting in a bread basket.,a bunch of birds standing in a bread basket.,0,12.667204629176597
a cat chases a computer mouse across the floor.,a cat carrying a computer mouse across the floor.,1,0.8722330106607092
a cat chases a computer mouse across the floor.,a cat kicking a computer mouse across the floor.,0,4.005788412311846
a cat chases a computer mouse across the floor.,a cat sliding a computer mouse across the floor.,0,0.8853870619861777
a cat chases a computer mouse across the floor.,a cat tossed a computer mouse across the floor.,0,1.5472351527353174
a cat chases a computer mouse across the floor.,a cat watching a computer mouse across the floor.,0,0.15852553483458975
a cat in a living room with a burning fireplace.,a cat in a living room with a cooled fireplace.,0,1.7604804650624761
a cat in a living room with a burning fireplace.,a cat in a living room with a cozy fireplace.,0,4.256478819872064
a cat in a living room with a burning fireplace.,a cat in a living room with a floating fireplace.,0,2.370445185129136
a cat in a living room with a burning fireplace.,a cat in a living room with a outed fireplace.,0,-0.36660170155836785
a cat in a living room with a burning fireplace.,a cat in a living room with a painting fireplace.,0,3.636119030775796
a cat napping inside of a large planter.,a cat eating inside of a large planter.,0,2.83560515020025
a cat napping inside of a large planter.,a cat hiding inside of a large planter.,0,2.101860653859485
a cat napping inside of a large planter.,a cat playing inside of a large planter.,0,0.9882618300632273
a cat napping inside of a large planter.,a cat sitting inside of a large planter.,0,4.344270448320165
a cat napping inside of a large planter.,a cat watching inside of a large planter.,1,2.333570484016625
a cat peeks its head out of curtains.,a cat hiding its head out of curtains.,0,-1.42265795572845
a cat peeks its head out of curtains.,a cat poking its head out of curtains.,0,7.960397320328397
a cat peeks its head out of curtains.,a cat popped its head out of curtains.,0,5.076466904080471
a cat peeks its head out of curtains.,a cat pulled its head out of curtains.,0,0.5721550581396045
a cat peeks its head out of curtains.,a cat sitting its head out of curtains.,0,-0.6702769202924429
a dog carrying a ball in his mouth on the sand.,a dog catching a ball in his mouth on the sand.,0,0.91623315014009
a dog carrying a ball in his mouth on the sand.,a dog playing a ball in his mouth on the sand.,0,10.597336938687379
a dog carrying a ball in his mouth on the sand.,a dog putting a ball in his mouth on the sand.,0,22.624587788010338
a dog carrying a ball in his mouth on the sand.,a dog sniffing a ball in his mouth on the sand.,0,-6.1629126141117165
a dog carrying a ball in his mouth on the sand.,a dog throwing a ball in his mouth on the sand.,0,19.97114008681184
a giraffe lying on the ground in a zoo pin.,a giraffe eating on the ground in a zoo pin.,0,-15.418767156560008
a giraffe lying on the ground in a zoo pin.,a giraffe hiding on the ground in a zoo pin.,0,-0.8616668882511475
a giraffe lying on the ground in a zoo pin.,a giraffe sitting on the ground in a zoo pin.,0,3.8212994232343362
a giraffe lying on the ground in a zoo pin.,a giraffe walking on the ground in a zoo pin.,0,-1.5126438721430058
a giraffe lying on the ground in a zoo pin.,a giraffe watching on the ground in a zoo pin.,0,-4.514055793897285
a girl in white shirt painting a black umbrella.,a girl in white shirt carrying a black umbrella.,1,1.4888712733626948
a girl in white shirt painting a black umbrella.,a girl in white shirt following a black umbrella.,1,0.7310752966975631
a girl in white shirt painting a black umbrella.,a girl in white shirt holding a black umbrella.,0,-1.702004666627426
a girl in white shirt painting a black umbrella.,a girl in white shirt opening a black umbrella.,0,-0.6271564876817524
a girl in white shirt painting a black umbrella.,a girl in white shirt watching a black umbrella.,1,0.6836281313564958
a goat attacking a young boy on the beach.,a goat carrying a young boy on the beach.,0,2.7236038919137058
a goat attacking a young boy on the beach.,a goat chasing a young boy on the beach.,0,-12.76027606692629
a goat attacking a young boy on the beach.,a goat following a young boy on the beach.,0,1.176640299565862
a goat attacking a young boy on the beach.,a goat hugging a young boy on the beach.,1,6.722403852554417
a goat attacking a young boy on the beach.,a goat watching a young boy on the beach.,0,8.833381075499219
a group of scattered sheep move down a country path.,a group of scattered sheep eating down a country path.,0,3.8806361990626135
a group of scattered sheep move down a country path.,a group of scattered sheep hiding down a country path.,0,1.9034324387765005
a group of scattered sheep move down a country path.,a group of scattered sheep investigating down a country path.,0,8.269120081822567
a group of scattered sheep move down a country path.,a group of scattered sheep lying down a country path.,1,3.922269782219275
a group of scattered sheep move down a country path.,a group of scattered sheep standing down a country path.,0,2.6782745774693764
a large giraffe following her kid into a room.,a large giraffe brought her kid into a room.,0,11.336103232173834
a large giraffe following her kid into a room.,a large giraffe leading her kid into a room.,0,-1.1952169549770224
a large giraffe following her kid into a room.,a large giraffe pulled her kid into a room.,0,-2.010062171818569
a large giraffe following her kid into a room.,a large giraffe pushed her kid into a room.,0,-3.8062800650311375
a large giraffe following her kid into a room.,a large giraffe walking her kid into a room.,0,-0.5983471194252346
a large group of people buying oranges at a stand.,a large group of people eating oranges at a stand.,0,0.43761309410185545
a large group of people buying oranges at a stand.,a large group of people picking oranges at a stand.,1,4.788457994693784
a large group of people buying oranges at a stand.,a large group of people placing oranges at a stand.,0,4.825144500158645
a large group of people buying oranges at a stand.,a large group of people selling oranges at a stand.,0,-6.608682554768518
a large group of people buying oranges at a stand.,a large group of people watching oranges at a stand.,0,3.123751221569188
a polar bear walking on some rocks .,a polar bear landed on some rocks.,0,7.6162301303034665
a polar bear walking on some rocks .,a polar bear lying on some rocks.,1,1.656635761494678
a polar bear walking on some rocks .,a polar bear sitting on some rocks.,0,2.171683443970135
a polar bear walking on some rocks .,a polar bear sleeping on some rocks.,1,1.4517197546547094
a polar bear walking on some rocks .,a polar bear standing on some rocks.,0,1.2476521852153604
a white and black bird captured in flight.,a white and black bird flying in flight.,0,6.982864104569238
a white and black bird captured in flight.,a white and black bird hiding in flight.,0,-6.193354872480449
a white and black bird captured in flight.,a white and black bird sitting in flight.,0,3.489246285171467
a white and black bird captured in flight.,a white and black bird sleeping in flight.,1,1.6050563781267182
a white and black bird captured in flight.,a white and black bird swooping in flight.,0,3.010829845820301
pretty cat hiding inside of a brown suitcase.,pretty cat eating inside of a brown suitcase.,1,1.6025624207338551
pretty cat hiding inside of a brown suitcase.,pretty cat lying inside of a brown suitcase.,0,2.8286919458975626
pretty cat hiding inside of a brown suitcase.,pretty cat sitting inside of a brown suitcase.,0,13.867243794879252
pretty cat hiding inside of a brown suitcase.,pretty cat sleeping inside of a brown suitcase.,1,0.2887322782595336
pretty cat hiding inside of a brown suitcase.,pretty cat watching inside of a brown suitcase.,0,10.373569793797506
white teddy bear filming himself through a mirror.,white teddy bear appraising himself through a mirror.,0,5.525443214504309
white teddy bear filming himself through a mirror.,white teddy bear examining himself through a mirror.,0,-3.00543551572837
white teddy bear filming himself through a mirror.,white teddy bear painting himself through a mirror.,1,0.8315763217634334
white teddy bear filming himself through a mirror.,white teddy bear rubbing himself through a mirror.,0,1.2347071233004006
white teddy bear filming himself through a mirror.,white teddy bear watching himself through a mirror.,0,6.7434030119833706
