input_text,target_text,success,semSR
a cute little teddy bear sitting on a wooden table.,a cute little teddy bear sitting on a wooden chair.,0,1.4064740366017658
a cute little teddy bear sitting on a wooden table.,a cute little teddy bear sitting on a wooden floor.,0,4.180518810884487
a cute little teddy bear sitting on a wooden table.,a cute little teddy bear sitting on a wooden shelf.,0,0.0
a cute little teddy bear sitting on a wooden table.,a cute little teddy bear sitting on a wooden stool.,1,1.7477226801541643
a large flat pizza that is odd shaped.,a large flat disc that is odd shaped.,1,3.0326497653976956
a large flat pizza that is odd shaped.,a large flat disk that is odd shaped.,0,3.5510990939923097
a large flat pizza that is odd shaped.,a large flat rock that is odd shaped.,1,-0.06768000329112012
a large flat pizza that is odd shaped.,a large flat stone that is odd shaped.,1,1.4101635076665853
a large flat pizza that is odd shaped.,a large flat surface that is odd shaped.,0,1.4392190422246558
a little teddy bear sitting by a pillow .,a little teddy bear sitting by a chair.,1,2.4846803919026916
a little teddy bear sitting by a pillow .,a little teddy bear sitting by a fire.,1,1.7882078536423538
a little teddy bear sitting by a pillow .,a little teddy bear sitting by a pool.,1,0.9528888312391759
a little teddy bear sitting by a pillow .,a little teddy bear sitting by a tree.,1,0.19156999177672557
a little teddy bear sitting by a pillow .,a little teddy bear sitting by a window.,1,1.5823178054347857
a motorcycle that is painted green and parked.,a car that is painted green and parked.,1,0.7928108095050577
a motorcycle that is painted green and parked.,a house that is painted green and parked.,1,0.7501954297105832
a motorcycle that is painted green and parked.,a mercedes that is painted green and parked.,1,0.9376389548439766
a motorcycle that is painted green and parked.,a truck that is painted green and parked.,1,1.4686633926106967
a motorcycle that is painted green and parked.,a van that is painted green and parked.,1,1.3680475758092008
a nice table full of fresh clean  vegetables.,a nice table full of fresh clean chairs.,0,0.32238449646612527
a nice table full of fresh clean  vegetables.,a nice table full of fresh clean clothes.,0,-18.976453096584322
a nice table full of fresh clean  vegetables.,a nice table full of fresh clean dishes.,1,1.3891277080428721
a nice table full of fresh clean  vegetables.,a nice table full of fresh clean glasses.,0,0.24148557322406644
a nice table full of fresh clean  vegetables.,a nice table full of fresh clean sheets.,0,1.0094627934059663
a rose that is laying down on a bed.,a rose that is laying down on a bench.,1,1.556344226867816
a rose that is laying down on a bed.,a rose that is laying down on a branch.,1,1.1013992498831624
a rose that is laying down on a bed.,a rose that is laying down on a chair.,0,0.0
a rose that is laying down on a bed.,a rose that is laying down on a grave.,1,1.3863457991632955
a rose that is laying down on a bed.,a rose that is laying down on a rock.,1,1.1016289651234181
a very cute old looking suitcase with some writing on it.,a very cute old looking bag with some writing on it.,0,1.4610158170508825
a very cute old looking suitcase with some writing on it.,a very cute old looking board with some writing on it.,0,1.0466244517747219
a very cute old looking suitcase with some writing on it.,a very cute old looking book with some writing on it.,0,0.4346505762764369
a very cute old looking suitcase with some writing on it.,a very cute old looking box with some writing on it.,0,1.1706716544754712
a very cute old looking suitcase with some writing on it.,a very cute old looking desk with some writing on it.,0,0.25301333168814427
a very cute teddy bear holding a pen.,a very cute teddy bear holding a book.,0,3.17170335989542
a very cute teddy bear holding a pen.,a very cute teddy bear holding a camera.,0,1.3603955318818453
a very cute teddy bear holding a pen.,a very cute teddy bear holding a gun.,1,1.3047657561965222
a very cute teddy bear holding a pen.,a very cute teddy bear holding a knife.,1,1.520415889804102
a very cute teddy bear holding a pen.,a very cute teddy bear holding a toy.,0,4.56274241196819
a white couch sitting under a large window.,a white couch sitting under a large canopy.,1,2.1240518475610575
a white couch sitting under a large window.,a white couch sitting under a large desk.,1,1.4581332654693686
a white couch sitting under a large window.,a white couch sitting under a large fireplace.,1,0.5265778183892215
a white couch sitting under a large window.,a white couch sitting under a large mirror.,0,5.711556015757328
a white couch sitting under a large window.,a white couch sitting under a large rug.,1,2.1786550127119755
a yellow and brown teddy bear sitting on a wooden chair.,a yellow and brown teddy bear sitting on a wooden bench.,0,0.0
a yellow and brown teddy bear sitting on a wooden chair.,a yellow and brown teddy bear sitting on a wooden box.,1,-2.9068894294121286
a yellow and brown teddy bear sitting on a wooden chair.,a yellow and brown teddy bear sitting on a wooden crate.,0,7.417552130237756
a yellow and brown teddy bear sitting on a wooden chair.,a yellow and brown teddy bear sitting on a wooden floor.,0,0.0
a yellow and brown teddy bear sitting on a wooden chair.,a yellow and brown teddy bear sitting on a wooden shelf.,0,0.0
one zebra is lying down and another is standing near it.,one chair is lying down and another is standing near it.,0,0.7628954124745497
one zebra is lying down and another is standing near it.,one cow is lying down and another is standing near it.,0,0.7488592394653761
one zebra is lying down and another is standing near it.,one giraffe is lying down and another is standing near it.,0,0.6670802912372772
one zebra is lying down and another is standing near it.,one horse is lying down and another is standing near it.,0,1.188695780409202
one zebra is lying down and another is standing near it.,one lion is lying down and another is standing near it.,1,1.4609940839319193
there is a animal walking down a narrow road.,there is a animal walking down a narrow corridor.,1,1.03983176686512
there is a animal walking down a narrow road.,there is a animal walking down a narrow hallway.,1,0.8520835433240483
there is a animal walking down a narrow road.,there is a animal walking down a narrow lane.,0,2.524941401982633
there is a animal walking down a narrow road.,there is a animal walking down a narrow passage.,1,1.821465962805155
there is a animal walking down a narrow road.,there is a animal walking down a narrow tunnel.,1,1.4041831142707695
white pawed kitten sleeping on a white toaster.,white pawed kitten sleeping on a white blanket.,0,1.558405911501006
white pawed kitten sleeping on a white toaster.,white pawed kitten sleeping on a white floor.,1,-0.5520927189805376
white pawed kitten sleeping on a white toaster.,white pawed kitten sleeping on a white mattress.,1,-1.639021621302167
white pawed kitten sleeping on a white toaster.,white pawed kitten sleeping on a white sheet.,1,3.119707483097695
white pawed kitten sleeping on a white toaster.,white pawed kitten sleeping on a white sofa.,1,0.7432931091317975
