input_text,target_text,success,semSR
a dog carrying a ball in his mouth on the sand.,a dog sniffing a ball in his mouth on the sand.,0,11.240390465682118
a dog carrying a ball in his mouth on the sand.,a dog throwing a ball in his mouth on the sand.,0,15.496188518793977
a giraffe lying on the ground in a zoo pin.,a giraffe eating on the ground in a zoo pin.,0,3.9647076303649547
a giraffe lying on the ground in a zoo pin.,a giraffe hiding on the ground in a zoo pin.,0,0.3475630342564849
a giraffe lying on the ground in a zoo pin.,a giraffe sitting on the ground in a zoo pin.,0,-7.650284362931933
a giraffe lying on the ground in a zoo pin.,a giraffe walking on the ground in a zoo pin.,0,-1.1790313906508083
a giraffe lying on the ground in a zoo pin.,a giraffe watching on the ground in a zoo pin.,0,-1.2497898772870797
a girl in white shirt painting a black umbrella.,a girl in white shirt carrying a black umbrella.,1,0.3041098506471734
a girl in white shirt painting a black umbrella.,a girl in white shirt following a black umbrella.,1,-0.4130366016480772
a girl in white shirt painting a black umbrella.,a girl in white shirt holding a black umbrella.,1,1.242380243910135
a girl in white shirt painting a black umbrella.,a girl in white shirt opening a black umbrella.,0,1.5593639357832607
a girl in white shirt painting a black umbrella.,a girl in white shirt watching a black umbrella.,1,-0.31595499643068115
a goat attacking a young boy on the beach.,a goat carrying a young boy on the beach.,1,1.9678625929130444
a goat attacking a young boy on the beach.,a goat chasing a young boy on the beach.,0,2.9345357856165597
a goat attacking a young boy on the beach.,a goat following a young boy on the beach.,0,-5.766242603662932
a goat attacking a young boy on the beach.,a goat hugging a young boy on the beach.,1,-0.11507360087817968
a goat attacking a young boy on the beach.,a goat watching a young boy on the beach.,0,-10.973870251828016
a group of scattered sheep move down a country path.,a group of scattered sheep eating down a country path.,0,3.7382180849890894
a group of scattered sheep move down a country path.,a group of scattered sheep hiding down a country path.,0,3.5706514467984625
a group of scattered sheep move down a country path.,a group of scattered sheep investigating down a country path.,0,-1.976261804159126
a group of scattered sheep move down a country path.,a group of scattered sheep lying down a country path.,1,1.6415677960166408
a group of scattered sheep move down a country path.,a group of scattered sheep standing down a country path.,0,0.41263999225076764
a large giraffe following her kid into a room.,a large giraffe brought her kid into a room.,0,-5.904077806588033
a large giraffe following her kid into a room.,a large giraffe leading her kid into a room.,0,3.7887102253271023
a large giraffe following her kid into a room.,a large giraffe pulled her kid into a room.,0,2.367259111533982
a large giraffe following her kid into a room.,a large giraffe pushed her kid into a room.,0,-0.11984519085771957
a large giraffe following her kid into a room.,a large giraffe walking her kid into a room.,0,3.707780280563418
a large group of people buying oranges at a stand.,a large group of people eating oranges at a stand.,0,3.7698134434222985
a large group of people buying oranges at a stand.,a large group of people picking oranges at a stand.,1,-6.013629929934937
a large group of people buying oranges at a stand.,a large group of people placing oranges at a stand.,0,5.368922402598544
a large group of people buying oranges at a stand.,a large group of people selling oranges at a stand.,0,4.823761627962412
a large group of people buying oranges at a stand.,a large group of people watching oranges at a stand.,0,1.5569610362418647
a polar bear walking on some rocks .,a polar bear landed on some rocks.,0,10.665799860356646
a polar bear walking on some rocks .,a polar bear lying on some rocks.,1,1.2627764293508539
a polar bear walking on some rocks .,a polar bear sitting on some rocks.,0,1.3561652529375976
a polar bear walking on some rocks .,a polar bear sleeping on some rocks.,1,0.9557119776373553
a polar bear walking on some rocks .,a polar bear standing on some rocks.,0,-20.18882401966861
a white and black bird captured in flight.,a white and black bird flying in flight.,0,7.105806604339996
a white and black bird captured in flight.,a white and black bird hiding in flight.,0,6.989705385064613
a white and black bird captured in flight.,a white and black bird sitting in flight.,0,3.994831994638185
a white and black bird captured in flight.,a white and black bird sleeping in flight.,1,0.8054068557446499
a white and black bird captured in flight.,a white and black bird swooping in flight.,0,-0.555841564288524
pretty cat hiding inside of a brown suitcase.,pretty cat eating inside of a brown suitcase.,1,6.466519165088588
pretty cat hiding inside of a brown suitcase.,pretty cat lying inside of a brown suitcase.,0,5.493205595903584
pretty cat hiding inside of a brown suitcase.,pretty cat sitting inside of a brown suitcase.,0,1.9985598712137025
pretty cat hiding inside of a brown suitcase.,pretty cat sleeping inside of a brown suitcase.,0,1.8012095704747992
pretty cat hiding inside of a brown suitcase.,pretty cat watching inside of a brown suitcase.,0,0.961424572853095
white teddy bear filming himself through a mirror.,white teddy bear appraising himself through a mirror.,0,-0.5055875138470771
white teddy bear filming himself through a mirror.,white teddy bear examining himself through a mirror.,0,3.759538574926
white teddy bear filming himself through a mirror.,white teddy bear painting himself through a mirror.,1,1.3469162535786239
white teddy bear filming himself through a mirror.,white teddy bear rubbing himself through a mirror.,0,1.7880545785088937
white teddy bear filming himself through a mirror.,white teddy bear watching himself through a mirror.,0,7.469692480532657
