input_text,target_text,success,semSR
a dog with a lazy look lying on a bed.,a dog with a sleepy look lying on a bed.,0,4.670351571788653
a gray bicycle is locked to some metal doors.,a black bicycle is locked to some metal doors.,0,11.556174430379047
a gray bicycle is locked to some metal doors.,a blue bicycle is locked to some metal doors.,1,2.729412804226638
a gray bicycle is locked to some metal doors.,a green bicycle is locked to some metal doors.,1,1.6569864822085858
a gray bicycle is locked to some metal doors.,a pink bicycle is locked to some metal doors.,1,1.1566411920410373
a gray bicycle is locked to some metal doors.,a yellow bicycle is locked to some metal doors.,1,1.7751942020559361
a grumpy cat sits with objects balanced on his side.,a angry cat sits with objects balanced on his side.,0,15.178334453362174
a grumpy cat sits with objects balanced on his side.,a big cat sits with objects balanced on his side.,0,1.7480191136554353
a grumpy cat sits with objects balanced on his side.,a black cat sits with objects balanced on his side.,0,12.814105815419836
a grumpy cat sits with objects balanced on his side.,a sleepy cat sits with objects balanced on his side.,0,2.0333504271387803
a grumpy cat sits with objects balanced on his side.,a small cat sits with objects balanced on his side.,0,1.1368031871958255
a man in a tie and a fake moustache.,a man in a tie and a black moustache.,0,2.5853847605572997
a man in a tie and a fake moustache.,a man in a tie and a gray moustache.,0,2.3787595332614546
a man in a tie and a fake moustache.,a man in a tie and a heavy moustache.,0,0.7416285434926232
a man in a tie and a fake moustache.,a man in a tie and a large moustache.,0,5.110599428627743
a man in a tie and a fake moustache.,a man in a tie and a thick moustache.,0,1.6031536675318805
a person flies a kite on a stormy day.,a person flies a kite on a clear day.,0,6.484431271846108
a person flies a kite on a stormy day.,a person flies a kite on a foggy day.,1,-0.7283317664496181
a person flies a kite on a stormy day.,a person flies a kite on a gloomy day.,0,6.393602077281072
a person flies a kite on a stormy day.,a person flies a kite on a rainy day.,0,3.6265721989105146
a person flies a kite on a stormy day.,a person flies a kite on a sunny day.,1,-9.732936157353656
a picture of a triple decker  purple bus. ,a picture of a triple decker black bus.,0,1.064393580170602
a picture of a triple decker  purple bus. ,a picture of a triple decker pink bus.,1,1.4185726352441308
a picture of a triple decker  purple bus. ,a picture of a triple decker red bus.,0,1.6347068615446916
a picture of a triple decker  purple bus. ,a picture of a triple decker white bus.,0,0.4883972831252776
a picture of a triple decker  purple bus. ,a picture of a triple decker yellow bus.,0,3.068234585789616
a stack of folded clothing on the edge of a table.,a stack of clean clothing on the edge of a table.,0,-0.4272827557160038
a stack of folded clothing on the edge of a table.,a stack of dirty clothing on the edge of a table.,0,7.636266817368349
a stack of folded clothing on the edge of a table.,a stack of ironed clothing on the edge of a table.,0,-2.4476615970150233
a stack of folded clothing on the edge of a table.,a stack of organized clothing on the edge of a table.,0,-4.90243923020534
a stack of folded clothing on the edge of a table.,a stack of unfolded clothing on the edge of a table.,0,5.713439977450787
a strange-looking motorcycle is parked by the curb.,a black motorcycle is parked by the curb.,0,3.8185503813684476
a strange-looking motorcycle is parked by the curb.,a gray motorcycle is parked by the curb.,0,1.516813734317656
a strange-looking motorcycle is parked by the curb.,a large motorcycle is parked by the curb.,0,6.24340209252288
a strange-looking motorcycle is parked by the curb.,a small motorcycle is parked by the curb.,0,3.4881002372473597
a strange-looking motorcycle is parked by the curb.,a yellow motorcycle is parked by the curb.,0,0.3281719158396455
a train car with blue graffiti on the side of it .,a train car with black graffiti on the side of it.,0,1.8361759328802703
a train car with blue graffiti on the side of it .,a train car with gray graffiti on the side of it.,0,0.7428999191826465
a train car with blue graffiti on the side of it .,a train car with green graffiti on the side of it.,1,1.2570548469340526
a train car with blue graffiti on the side of it .,a train car with pink graffiti on the side of it.,1,0.6205884871179341
a train car with blue graffiti on the side of it .,a train car with white graffiti on the side of it.,0,2.266614456282217
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very clear day.,0,-9.456273512034409
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very gloomy day.,0,2.805638685187625
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very hot day.,0,-3.5627210899662116
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very rainy day.,1,-2.8611496208776868
a view of the harbor with ships moored on a very foggy day.,a view of the harbor with ships moored on a very sunny day.,1,-0.1545636836926712
a yellow bus is parked near people on the side of the road.,a black bus is parked near people on the side of the road.,0,1.2401432840393924
a yellow bus is parked near people on the side of the road.,a gray bus is parked near people on the side of the road.,0,1.9841095033124034
a yellow bus is parked near people on the side of the road.,a green bus is parked near people on the side of the road.,1,0.8195541680005501
a yellow bus is parked near people on the side of the road.,a purple bus is parked near people on the side of the road.,1,0.3983521825862031
a yellow bus is parked near people on the side of the road.,a white bus is parked near people on the side of the road.,0,2.2582411782215726
grey bird in a wooden basket eating bread.,black bird in a wooden basket eating bread.,1,-0.3577617508162708
grey bird in a wooden basket eating bread.,blue bird in a wooden basket eating bread.,1,1.193655611823282
grey bird in a wooden basket eating bread.,green bird in a wooden basket eating bread.,1,3.3034777856848145
grey bird in a wooden basket eating bread.,red bird in a wooden basket eating bread.,1,0.3943354897643515
grey bird in a wooden basket eating bread.,white bird in a wooden basket eating bread.,1,9.184834157593308
there are orange beach umbrellas lined up on a beach.,there are black beach umbrellas lined up on a beach.,0,4.045301368400514
there are orange beach umbrellas lined up on a beach.,there are blue beach umbrellas lined up on a beach.,0,6.805644575820713
there are orange beach umbrellas lined up on a beach.,there are gray beach umbrellas lined up on a beach.,0,5.668960134573615
there are orange beach umbrellas lined up on a beach.,there are red beach umbrellas lined up on a beach.,1,3.31290595727775
there are orange beach umbrellas lined up on a beach.,there are yellow beach umbrellas lined up on a beach.,1,1.6129776176312602
this pizza is cut into eight equal slices.,this pizza is cut into eight different slices.,0,0.1907544600777559
this pizza is cut into eight equal slices.,this pizza is cut into eight large slices.,0,0.24058662771975287
this pizza is cut into eight equal slices.,this pizza is cut into eight small slices.,0,1.7015583076850191
this pizza is cut into eight equal slices.,this pizza is cut into eight thin slices.,0,-7.9447057544474315
this pizza is cut into eight equal slices.,this pizza is cut into eight unequal slices.,0,7.111861818296388
